,Unnamed: 0,word,word_lang,word_pos,word_ipa,word_ipa_edited_vowel,word_en,next_word_index_verb,next_word_index_adjective,next_word_index_noun,word_pos_spacy
2040,2040,上班,zh-cn,verb,/ʂɑŋ˥˩ pan˥˥/,ɒnɶn,Go to work,2250:3175:3218,,15:82:162:272:305:308:332:427:523:532:543:568:588:610:697:838:869:1035:1141:1144:1163:1215:1288:1426:1521:1532:1601:1615:1635:1653:1694:1702:1753:1773:1804:1810:1848:1906:1929:1975:2111:2274:2454:2483:2591:2621:2704:2946:3104:3174:3181:3182:3281:3342:3359:3428,verb
2041,2041,akapari,eo,noun,/akapari/,ɶɶɶy,oappropriate,,,83:376:813:815:1129:1377:1469:1470:1472:1675:2317:2694:2907:3063:3114:3137,adjective
2042,2042,かん子,ja,noun,/kaɴɕi/,ɶny,Carcass,727,2841,84:90:374:383:796:1030:1047:1140:1191:1284:1385:1448:1824:1925:2047:2315:2326:2557:2618:2728:2915:2916:3120,noun
2043,2043,Druckmodus,de,noun,/ˈdɾʊkmodus/,ʊnou,Print mode,,1344,5:81:86:101:128:298:327:545:633:663:691:849:963:1000:1296:1346:1412:1802:1964:2039:2079:2238:2539:3010:3091,noun
2044,2044,侔,zh-cn,noun,/moʊ˧˥/,noʊ,Bamboo,87,2492:3333,344:357:498:581:807:854:1517:1689:1756:1928:2078:2286:2869,noun
2045,2045,ＮＡＴＯ,ja,noun,/natoː/,nɶo,Nato,88,,184:407:637:2134:2350:2629:3301:3331,noun
2046,2046,brand-new,en,noun,/ˈbɹændˌnu/,ænnu,brand-new,89,,297:1330:2237:3033:3332,adjective
2047,2047,agami,id,noun,/agami/,ɶɶny,Agami.,,2841,84:90:374:383:655:796:868:1047:1146:1284:1448:1824:1925:2042:2315:2326:2557:2618:2728:2915:3120,noun
2048,2048,berbiau,id,noun,/bərbiau/,əyɶu,Thank you,,,91:165:177:347:551:857:1561:1715:2117:2720:3196:3298,noun
2049,2049,johari,id,noun,/dʒohari/,oɶy,Johari,2770,,92:293:930:2234,noun
2050,2050,almadia,es,noun,/almaðja/,ɶnɶɶ,raft,313,2241:2875,93:140:310:379:474:596:667:837:1006:1076:1383:1423:1607:1801:1867:2091:2254:2256:2323:2379:2405:2520:2543:2824:3068:3220:3392,verb
2051,2051,baudendistel,en,noun,/ˈbaʊdɪndɪstəɫ/,ɶʊʏnʏə,baudendistel,3106,,94:150:712,noun
2052,2052,amoc,ro,noun,/amok/,ɶno,amok,,1345:3410,55:95:130:492:497:499:578:777:792:855:856:1600:1891:2013:2081:2242:2377:2425:2544:2665:3217,verb
2053,2053,개미,ko,noun,/kɛ̝mi/,œny,ant,2542,2391,96:457:1454:1602:1935:1972:2378:3111:3166:3216,adjective
2054,2054,areknukso,eo,noun,/areknukso/,ɶønuo,Areknugx,3098,2243,97:1422:2521:2731,noun
2055,2055,Absatzrückgang,de,noun,/ˈʔapˌzatsɾʏkgaŋ/,ɶɶʏɶn,Sales decline,,3419,98:746:1827,noun
2056,2056,buai,id,noun,/buai/,uɶy,Luai,988:1859,2909:3387,99:271:549:812:819:1222:1347:2212:2471:2698:2814,noun
2057,2057,Adria,de,adjective,/ˈaːdʁia/,ɶyɶ,Adriatic,,,100:224:268:479:685:912:931:1274:1746:2210:2412:2757:2771:3326,noun
2058,2058,bismut,ro,noun,/bismut/,ynu,bismuth,,,102:173:394:395:763:1061:1682:1747:2124:2337:2340:2654:3252:3272:3327,adjective
2059,2059,abun,id,noun,/abun/,ɶun,Abun,,,57:103:490:678:1113:1310:1758:1880:2015:2419:2900:3038:3346:3404,verb
2060,2060,acățăra,ro,verb,/akətsəra/,ɶəəɶ,Cathered,104,3232,488,other
2061,2061,개간,ko,noun,/kɛ̝ɡa̠n/,œɶn,Dog,,,106:1706:2024:2693,noun
2062,2062,人家,zh-cn,noun,/ʐən˧˥ tɕja˥˥/,ənɶ,People,2273:2588,,107:331:451:694:927:1421:2769:3097,noun
2063,2063,bruñió,es,noun,/bɾuˈɲjo/,uno,Bruñió,,,109:367:576:1097:1219:2308:3061,noun
2064,2064,allendorf,en,noun,/ˈæɫɪndɔɹf/,æʏnɔ,allendorf,,,110,noun
2065,2065,ehrfürchtig,de,noun,/ˈʔeɾfʏɾtstɪç/,øʏʏ,awful,112:690,,,other
2066,2066,呐喊,zh-cn,noun,/na˥˩ xan˨˩˦/,nɶɶn,Shout,113:311:1808:2606,2573,18:21:123:206:223:401:419:485:535:547:566:675:677:711:826:827:830:899:917:948:1104:1109:1178:1224:1259:1279:1371:1499:1534:1575:1590:1693:1793:1830:1904:1905:1954:1981:2074:2155:2170:2280:2346:2357:2469:2481:2574:2702:2783:2813:2893:2897:2931:2932:3037:3159:3205,noun
2067,2067,bluemel,en,noun,/ˈbɫʊməɫ/,ʊnə,bluemel,,2777,114:354,noun
2068,2068,biombo,es,noun,/bjombo/,ono,screen,,145,60:115:244:274:278:627:646:1064:1495:1794:2018:2189:2214:2219:2866,noun
2069,2069,下星期,zh-cn,adjective,/ɕja˥˩ ɕɪŋ˥˥ tɕʰi˥˥/,ɶʏny,Next week,950,,116:269:270:513:945:1189:1487:1661:2211:2436:2784:2812,noun
2070,2070,人体,zh-cn,adjective,/ʐən˧˥ tʰi˨˩˦/,əny,human body,,,117:353:840:1095:1299:1504:2297:2885,noun
2071,2071,stréptokokus,id,noun,/streptokokus/,øoou,Stredococci,,,119:696:853:1294:1759:1819:2590:3009,noun
2072,2072,abanáis,es,noun,/aβaˈnais/,ɶɶnɶy,Abanáis.,1699,1625,14:121:158:267:390:416:475:937:987:1290:1391:1592:1620:1664:1856:1903:1974:2108:2209:2333:2356:2406:2604:2775:3006:3075:3229:3285,adjective
2073,2073,brindis,es,noun,/bɾindis/,yny,toast,,323:2490:2738,122:171:328:350:562:579:879:895:992:1211:1545:1803:1823:2123:2266:2270:2292:2444:2478:2712:2815:2959:3100:3191,noun
2074,2074,actant,ro,noun,/aktant/,ɶɶn,actor,113:311:1808:1978:2606:3416,2573,18:21:123:206:223:338:401:419:485:535:547:566:675:677:711:826:827:830:899:917:948:1104:1109:1178:1224:1259:1279:1336:1371:1499:1534:1575:1590:1693:1793:1830:1904:1905:1954:1981:2066:2155:2280:2346:2357:2469:2481:2574:2702:2813:2893:2897:2931:2932:3002:3037:3205,adjective
2075,2075,尽人皆知,zh-cn,noun,/tɕɪn˥˩ ʐən˧˥ tɕjɛ˥˥ ʈʂɚ˥˥/,ʏnənœ,Do well,,1080,124:659:2560:3324,noun
2076,2076,Antwortspiel,de,verb,/ˈʔanˌtvɔɾtspiːl/,ɶnɔy,Answering game,,,125:382:594:2504:3323,noun
2077,2077,고붓고붓이,ko,adjective,/ko̞but̚k͈o̞buɕʰi/,ououy,Big brig,2872:3062,,126:258:586:784:974:1375:1649:2202:2497:2671,noun
2078,2078,agnos,en,noun,/ˈæɡnoʊs/,ænoʊ,agnos,569,2492:3333,127:749:1068:1094:2044:2286:2300,noun
2079,2079,binoclu,ro,noun,/binoklu/,ynou,binocular,,1344,5:81:86:101:128:298:327:545:633:663:691:849:963:1000:1296:1346:1412:1802:1964:2039:2043:2539:3010,noun
2080,2080,Buchenholz,de,noun,/ˈbuːxn̩hɔlt͜s/,unɔ,Beech wood,,,129:1632:3237,noun
2081,2081,가노,ko,noun,/ka̠no̞/,ɶno,Pano,,3410,55:130:492:497:499:792:855:856:1600:1891:2013:2052:2242:2377:2425:2426:2544:2665:2677:3217,noun
2082,2082,arouses,en,noun,/ɝˈaʊzɪz/,ɶʊʏ,arouses,,,131,verb
2083,2083,가공영사하다,ko,noun,/ˈka̠ːɡo̞ŋɲjʌ̹ŋsʰa̠ɦa̠da̠/,ɶonnɔnɶɶɶ,Work,,516:2673:2798,132:377:1659:1742:2318:2795:3320,verb
2084,2084,măgăruș,ro,noun,/məɡəruʃ/,nəəu,colt,,1723,133:970:2799,adjective
2085,2085,herablasst,de,adjective,/hɛˈɾapˌlasst/,œɶɶ,lower,,,39:134:1999,other
2086,2086,uvaduz,es,noun,/uβaðuθ/,uɶu,Uvaduz.,2269,2949,135:213:322:326:550:628:770:864:973:1200:1372:1556:1627:2161:2265:2512:2661,noun
2087,2087,blutarm,de,adjective,/ˈbluːtˌʔaɾm/,uɶn,anemic,1697,458:2551:3248,136:230:279:352:464:505:519:595:636:644:865:1057:1254:1311:1315:1351:1373:1396:1401:1407:1431:1553:1650:1685:1708:2176:2220:2397:2430:2461:2505:2988:3021:3079:3082:3088:3271,other
2088,2088,신세대,ko,noun,/ɕʰinsʰe̞dɛ̝/,ynøœ,New generation,,,137,noun
2089,2089,măcriș,ro,noun,/məkriʃ/,nəy,sorrel,,,138:936:1239:1917:2774,other
2090,2090,automobil,id,noun,/automobil/,ɶuonoy,Automobil,3274,2681:2911,139:456:706:875:977:1441:1442:2390:2600:2734:2735:3096:3115:3375,adjective
2091,2091,amara,eo,noun,/amara/,ɶnɶɶ,bitter,313,2241:2875,93:140:310:379:474:596:667:837:1006:1076:1383:1423:1607:1801:1867:2050:2254:2256:2323:2379:2405:2506:2520:2543:3068:3102:3220,adjective
2092,2092,mcmorrow,en,noun,/məkˈmɔɹoʊ/,nənɔoʊ,mcmorrow,141,,2881,noun
2093,2093,Abholung,de,noun,/ˈʔapˌhoːlʊŋ/,ɶoʊn,collection,142:1809,,203:380:560:1005:1114:1120:1137:1173:1236:2324,noun
2094,2094,băcan,ro,noun,/bəkan/,əɶn,grocer,143:570:1616:2484,,1115:1338:2339,noun
2095,2095,天下无敌,zh-cn,adjective,/tʰjɛn˥˥ ɕja˥˩ u˧˥ ti˧˥/,œnɶuy,Invincible,144:1882,,424:431:495:1250:1322:1612:2338:2362:2367:2423:2985:3026:3339,verb
2096,2096,beautiful,en,noun,/ˈbjutəfəɫ/,uəə,beautiful,,,146,adjective
2097,2097,ＣＡＭ,ja,noun,/kjamɯ/,ɶnu,CAM,,,147:411:877:885:1228:1326:1520:1967:2352:2384:2398:2583:2736:2742:3030:3262,noun
2098,2098,ague,en,noun,/ˈeɪɡˌju/,øʏu,ague,1920:2205,262,148:1642:1678:1783,noun
2099,2099,가르침,ko,verb,/ka̠ɾɯt͡ɕʰim/,ɶuyn,teaching,3424,,149:249:622:782:871:1096:1863:1914:2194:2548:2670:2683:2730:2847:2886,verb
2100,2100,knipl,en,noun,/ˈnɪpəɫ/,nʏə,knipl,3106,,94:150:712,verb
2101,2101,mordor,en,noun,/ˈmɔɹˌdɔɹ/,nɔɔ,mordor,,,151,noun
2102,2102,abbilde,de,noun,/ˈʔapˌbɪldə/,ɶʏə,depict,,,152:472:565:980:1388:1729:1956:3210,other
2103,2103,Typograph,de,noun,/ˈtyːpɔgɾaf/,yɔɶ,Typographer,,,153,noun
2104,2104,花花绿绿,zh-cn,adjective,/xwa˥˥ xwa˥˥ ly˥˩ ly˥˩/,ɶɶyy,Floral,,2424,154:290:496:995:1405:2817:3086,verb
2105,2105,autopsi,id,noun,/autopsi/,ɶuoy,autopsy,,,155:3122,adjective
2106,2106,aamodt,en,noun,/ˈɑmət/,ɒnə,aamodt,,,156:634:2131,noun
2107,2107,ばこそ,ja,verb,/bakoso/,ɶoo,Blazing,,,157:1303:3016:3168,other
2108,2108,あい昧,ja,noun,/aimai/,ɶynɶy,Haste,,,121:158:475:937:987:1290:1391:1592:1620:1664:1856:1903:1974:2072:2209:2333:2356:2406:2604:3006:3075:3229:3285,adjective
2109,2109,înstrăinăm,ro,verb,/ɨnstrəinəm/,ʉnəynən,estranged,159:725:2034:2118:2475,2456:2468,3:76:111:166:227:414:534:546:556:558:616:657:683:764:842:909:956:958:1001:1093:1142:1260:1352:1374:1397:1516:1597:1622:1857:1872:1962:2173:2354:2476:2580:2655:2884:2944:2991:3047:3227:3397,verb
2110,2110,común,es,adjective,/koˈmun/,onun,common,160:2309,2558,363:368:408:442:557:590:656:669:765:839:1012:1052:1498:1663:1826:2305:2351:2500:2534:2568:2709:2830:2856:3053,adjective
2111,2111,가공간,ko,noun,/ˈka̠ːɡo̞ŋɡa̠n/,ɶonɶn,Autumn space,161:2040:2250:3175:3218,509:2114,305:308:523:543:610:697:821:869:1215:1242:1288:1306:1426:1519:1521:1532:1535:1549:1601:1604:1615:1635:1653:1694:1753:1773:1804:1848:1906:1929:1975:2274:2445:2454:2483:2591:2621:2704:2946:3104:3174:3181:3281:3342:3359:3428,noun
2112,2112,sokoguru,id,noun,/sokoguru/,oouu,Sokoguru.,,2206,70:263:281:1751:1805:1944:2028:2222:3425:3437,noun
2113,2113,bermudez,en,noun,/ˌbɝmˈjuˌdɛz/,nuœ,bermudez,,,69:2027,other
2114,2114,一元酸,zh-cn,adjective,/i˥˩ ɥœn˧˥ swan˥˥/,yœnɶn,Ametic acid,2250:3175:3218,,15:82:162:272:305:308:332:427:523:532:543:568:588:610:697:838:869:1035:1141:1144:1163:1215:1288:1426:1521:1532:1601:1615:1635:1653:1694:1702:1753:1773:1804:1810:1848:1906:1929:1975:2111:2274:2454:2483:2591:2621:2704:2946:3104:3174:3181:3182:3281:3342:3359:3428,verb
2115,2115,boacăn,ro,noun,/bŏakən/,ɶən,Boagan,2975,2314,163:261:373:600:1231:1342:1394:1946:2321:2510:2651:3438,noun
2116,2116,adâncului,ro,noun,/adɨnkuluj/,ɶʉnuu,abyss,,1982:3398,22:164:530:921:1221:1266:1410:1754:1873:2450:2762:2966:2994:3085,noun
2117,2117,blidaru,ro,noun,/blidaru/,yɶu,Blidaru,1713,,91:165:177:347:551:857:1561:1715:2048:2128:2289:2720:3196:3298,noun
2118,2118,不得不承认,zh-cn,verb,/pu˥˩ tɤ˧˥ pu˥˩ ʈʂʰɤŋ˧˥ ʐən˥˩/,uouonən,Have to recognize,159:725:2109,2456,3:76:111:166:227:414:546:556:558:616:683:764:909:956:958:1001:1093:1142:1260:1352:1374:1397:1516:1597:1622:1857:1962:2173:2354:2408:2559:2580:2655:2884:2944:2991:3047:3397,verb
2119,2119,heilfroh,de,verb,/ˈhaɪ̯lˈfʁoː/,ɶʏo,healing,726,,167:2723,other
2120,2120,abgenötigt,de,adjective,/ʔapgəˈnøːtɪkt/,ɶənøʏ,unsubscribed,,,168:405:686:802:867:881:928:1071:1194:1408:1411:2349:3090,verb
2121,2121,prunte,eo,noun,/prunte/,unø,borrow,,,169,verb
2122,2122,のん,ja,noun,/noɴ/,non,Pet,,46:661:2248,170:400:664:771:816:983:999:1214:1282:1318:2005:2295:2345:2562:2564:2809,other
2123,2123,갈림길,ko,noun,/ka̠ɭʎimɡiɭ/,ɶyny,Rope,,323:2738,122:171:328:579:879:895:992:1211:1545:1803:1823:2073:2266:2270:2292:2444:2478:2712:2815:2959:3100:3191,noun
2124,2124,기무,ko,noun,/kimu/,ynu,Die,,,102:173:394:395:763:1061:1682:1747:2058:2337:2340:2654:2862:3252:3272:3327,verb
2125,2125,antéken,id,noun,/antekən/,ɶnøən,Antéken,1073:2619,,174:234:341:388:428:466:676:693:825:836:845:1159:1188:1370:1574:2180:2283,noun
2126,2126,admiral,id,adjective,/admiral/,ɶnyɶ,Admiral,1696:3203:3315,2463:3283,175:540:962:1570:1738:1740:2793:2978:3317,noun
2127,2127,duchenne,en,noun,/duˈʃɛn/,uœn,duchenne,,,176,verb
2128,2128,andilau,id,noun,/andilau/,ɶnyɶu,Andilau,,,91:165:177:347:551:857:1561:1715:2117:2720:3196:3298,noun
2129,2129,angla,eo,adjective,/angla/,ɶnɶ,English,2746,1546:2724:3164,75:178:198:273:375:391:462:501:733:774:823:851:861:985:1195:1268:1368:1621:1638:1745:1760:1789:1790:1952:2033:2147:2213:2334:2642:2663:2718:2811:2996:3226:3325:3353,adjective
2130,2130,ahmad,en,noun,/ˈɑmɑd/,ɒnɒ,ahmad,,,179,noun
2131,2131,ahmte,de,noun,/ˈʔɑmtə/,ɒnə,athe,,,180:848:1037:1851:2106:2540,verb
2132,2132,Abwehrdienst,de,noun,/ˈʔapˌveɾdiːnst/,ɶøyn,Defense,2386,,181:452,other
2133,2133,Nachhut,de,noun,/ˈnaːχuːt/,nɶu,Haul,1381,2464:3368,183:453:541:638:704:789:822:889:923:942:1039:1043:1053:1392:1591:1633:1676:1829:2387:2545:2598:2745:2765:2778:2850:3066:3238:3264,noun
2134,2134,knalpot,id,noun,/ʔnalpot/,nɶo,exhaust,88,,184:407:637:738:1718:2045:2350:2629:3331,noun
2135,2135,고려인,ko,noun,/ko̞ɾjʌ̹in/,oɔyn,Goryeo,,185,2235:2509:2660,verb
2136,2136,disappointed,en,adjective,/ˌdɪsəˈpɔɪnɪd/,ʏəɔʏnʏ,disappointed,,,186:512:1915,adjective
2137,2137,Ansporn,de,verb,/ˈʔanˌʃpɔɾn/,ɶnɔn,Spur,,,61:187:292:418:1020:1160:1295:1413:1436:1763:1831:1868:1902:1927:2019:2154:2217:2233,noun
2138,2138,为期,zh-cn,noun,/weɪ˧˥ tɕʰi˥˥/,øʏy,Period,,1579:3403,188:715:1081:1595:2223:2609:2739,verb
2139,2139,おおみず,ja,noun,/oomizɯ/,oonyu,Omelet,,,189:589:2000:2499:2844:2901,noun
2140,2140,ähnelst,de,adjective,/ˈʔɛnɛlst/,œnœ,resemble,,,190:818:2697,verb
2141,2141,andienst,de,noun,/ˈʔanˌdiːnst/,ɶnyn,service,,1125:2437:3158,191:235:399:514:522:966:994:998:1045:1152:1168:1348:1496:1518:1716:1901:2344:2443:2796:2819:2852:2920:3236:3299:3393,other
2142,2142,借口,zh-cn,noun,/tɕjɛ˥˩ kʰoʊ˨˩˦/,œoʊ,Excuse,,,192:1025:1184:1766:1897:2230,verb
2143,2143,absorbant,ro,verb,/apsorbant/,ɶoɶn,absorbing,236,2149,29:193:200:365:852:898:1233:1852:1899:1908:1916:1989:2182:2307:2719:2751:2976:3383:3421,other
2144,2144,舍不得,zh-cn,noun,/ʂɤ˨˩˦ pu˧ tɤ˧˥/,ouo,Be reluctant,,,194:672:1217:1245:2570:2962:2980:3235,verb
2145,2145,abducting,en,verb,/æbˈdəktɪŋ/,æəʏn,abducting,1542,,196:949:1512,verb
2146,2146,birouri,ro,noun,/birourʲ/,you,office,,1722,197:520:755:882:1106:1230:1262:1277:1291:1309:1387:1440:1761:2644:2895:2974:3000:3020,noun
2147,2147,abana,es,noun,/aβana/,ɶɶnɶ,ABANA.,2746,1546:2129:2724:3164,75:178:198:273:375:391:462:501:733:752:774:823:851:861:890:985:1195:1268:1368:1621:1638:1745:1760:1789:1790:1952:2033:2213:2316:2334:2663:2718:2811:2996:3226:3325:3353,adjective
2148,2148,Nehru,de,noun,/ˈneɾu/,nøu,Nehru,2287,,199:345:402,noun
2149,2149,いいとこの坊ちゃん,ja,adjective,/iitokonobotɕːaɴ/,yyoonooɶn,Good and this boy,236:2143,,29:193:200:365:852:898:1233:1852:1899:1908:1989:2182:2719:2751:3383:3418:3421,noun
2150,2150,切割器,zh-cn,noun,/tɕʰjɛ˥˥ kɤ˥˥ tɕʰi˥˩/,œoy,slicer,,,201,noun
2151,2151,Cremes,de,noun,/ˈtsɾəməs/,ənə,Cremes,2743,,202:886:1213:2961,noun
2152,2152,Bohrturm,de,noun,/ˈboɾtʊɾm/,oʊn,derrick,142:1809,,203:380:560:1005:1114:1120:1137:1173:1236:2324,noun
2153,2153,boaru,ro,noun,/boaru/,oɶu,Boaru,,,204:891:1667:3259,noun
2154,2154,hmong,en,noun,/ˈhmɔŋ/,nɔn,hmong,2137,,61:187:205:292:418:1020:1160:1295:1436:1763:1831:1868:1902:1927:3369,noun
2155,2155,いらか段,ja,noun,/iɾakadaɴ/,yɶɶɶn,Streak,113:311:1808:1978:2606:3416,2573,18:21:123:206:223:338:401:419:485:535:547:566:675:677:711:826:830:899:917:948:1104:1109:1178:1224:1259:1336:1371:1499:1534:1575:1590:1693:1793:1830:1904:1905:1954:1981:2066:2074:2170:2280:2346:2357:2481:2574:2783:2813:2931:2932:3002:3037:3159:3205,noun
2156,2156,behutsam,de,noun,/bəˈhuːtzaːl/,əuɶ,careful,2313,,207:372:833:2707,other
2157,2157,adventist,ro,noun,/adventist/,ɶøny,Adventist,,,20:208:1123:1273:1934:1980:2395:2903:3432,adjective
2158,2158,blutigsten,de,noun,/ˈbluːtɪçstn̩/,uʏn,bloody,,,210:444:1750:3328,verb
2159,2159,Ausflugsziel,de,noun,/ˈʔaosˌflʊkstsiːl/,ɶoʊy,Destination,,,211:873:1162:1895:2924:3412,noun
2160,2160,anormal,de,adjective,/ˈʔanʔɔɾˈmal/,ɶnɔnɶ,abnormal,,,58:212:603:1117:1272:1551:1655,other
2161,2161,구락부,ko,noun,/kuɾa̠k̚p͈u/,uɶu,Slope,,2949,135:213:322:326:550:628:770:864:973:1200:1372:1556:1627:2086:2265:2512:2661,noun
2162,2162,Angstzustand,de,noun,/ˈʔanˌkztsʊstant/,ɶnʊɶn,Anxiety,,,214:846:1256:1646:1770,noun
2163,2163,Exekutor,de,noun,/ˈʔeːksekutoɾ/,øøuo,Executor,,,215:1771:3340,noun
2164,2164,apărarea,ro,noun,/apərarĕa/,ɶəɶɶ,Protection,1858,2639,217:748:1062:1263,noun
2165,2165,abator,ro,noun,/abator/,ɶɶo,abattoir,,,218:707:1116:2601,adjective
2166,2166,Formel,de,noun,/ˈfɔɾmel/,ɔnø,formula,,,219:502,noun
2167,2167,Abfallprodukt,de,noun,/ˈʔapˌfallpɾodʊkt/,ɶɶoʊ,Waste product,,,220,noun
2168,2168,乏善可陈,zh-cn,noun,/fa˧˥ ʂan˥˩ kʰɤ˨˩˦ ʈʂʰən˧˥/,ɶɶnoən,Lack,,44,13:221:1241:1973,noun
2169,2169,Abschlussbericht,de,adjective,/ˈʔapˌʃlʊssbeɾɪçt/,ɶʊøʏ,Final report,,,222,noun
2170,2170,amalgam,ro,noun,/amalɡam/,ɶnɶɶn,amalgam,113:311:1808:1978:2606:3416,2573,18:21:123:206:223:338:401:419:485:535:547:566:675:677:711:826:827:830:899:917:948:1104:1109:1178:1224:1259:1279:1336:1371:1499:1534:1575:1590:1693:1793:1830:1904:1905:1954:1981:2066:2155:2280:2346:2357:2469:2481:2574:2702:2813:2893:2897:2931:2932:3002:3037:3205,other
2171,2171,구세주,ko,noun,/kusʰe̞d͡ʑu/,uøu,Messiah,,,225:435:652:824:1220:1316:1586:2701:3023,noun
2172,2172,abzutun,de,verb,/ʔapˈtsuːˌtuːn/,ɶuun,take off,2952,,226:1204:1415,verb
2173,2173,berantem,id,noun,/bərantəm/,əɶnən,fight,159:725:2034:2109:2118:2475,2468,3:76:111:166:227:414:534:546:556:558:616:657:683:764:842:909:956:958:1001:1142:1260:1352:1374:1397:1516:1597:1622:1857:1872:1962:2354:2408:2476:2559:2580:2884:2944:2991:3227:3397,verb
2174,2174,hellblond,de,adjective,/ˈhɛllblɔnt/,œɔn,bright blond,,2541,228:409:897:1019:1363,other
2175,2175,absolvierte,de,verb,/ˈʔapzɔlˈviːɾtə/,ɶɔyə,completed,,,229,verb
2176,2176,ご苦労さん,ja,noun,/gokɯɾoɯsaɴ/,ououɶn,Hard work,1697,2087:2294:2551:3248:3275,136:230:279:352:505:519:595:636:644:865:1057:1254:1311:1315:1373:1396:1401:1407:1431:1553:1650:1685:1708:2220:2392:2397:2461:2505:2988:3021:3079:3088:3271,noun
2177,2177,popular,id,noun,/popular/,ouɶ,Popular,,231,717:1691:2611:3278,noun
2178,2178,Potsdam,de,noun,/ˈpɔtsdɑm/,ɔɒn,Potsdam,3101,,232:654:2556,noun
2179,2179,autobús,es,noun,/autoˈβus/,ɶuou,bus,2363,2184,233:238:406:426:480:528:552:847:911:918:938:1164:1287:1414:1567:1652:1778:2449:2472:2717:3293,noun
2180,2180,apelăm,ro,noun,/apeləm/,ɶøən,appeal,1073,,174:234:341:388:428:466:676:693:825:836:845:1159:1188:1370:1574:2125:2331:2364:2699,verb
2181,2181,Abschirmdienst,de,verb,/ˈʔapˌʃɪɾmdiːnst/,ɶʏnyn,Shielding service,,1125:2437:3158,191:235:399:514:522:966:994:998:1045:1152:1168:1348:1496:1518:1716:1901:2344:2443:2796:2819:2852:2920:3236:3299:3393,noun
2182,2182,Botank,de,noun,/ˈboːtaŋk/,oɶn,Botank,236:2143,2149,29:193:365:852:898:1233:1852:1899:1908:1916:1989:2307:2719:2751:2976:3383:3418:3421,noun
2183,2183,Donald,de,noun,/ˈdoːnalt/,onɶ,Donald,,537:2458,237:587:795:1127:1136:1871:2498:2679:2873:3341:3396,noun
2184,2184,극소수,ko,adjective,/kɯks͈o̞sʰu/,uou,Minimum number,2363,,233:238:406:426:480:528:552:847:911:918:938:1164:1287:1414:1567:1652:1778:2179:2472:3293,noun
2185,2185,fürsorgerisch,de,verb,/ˈfʏɾzɔɾgeɾɪʃ/,ʏɔøʏ,caring,,,239:461:1870:3149:3395,other
2186,2186,adhési,id,noun,/adhesi/,ɶøy,adhesion,,,50:240:801:1124:1937:2009:2685:2904:3434,noun
2187,2187,doggone,en,noun,/ˈdɔɡɔn/,ɔɔn,doggone,,,241:863:908:1543:2726,noun
2188,2188,abbringst,de,noun,/ˈʔapˌbrɪŋst/,ɶʏn,drag,2035,,77:120:243:615:1007:1175:1207:1238:1281:1465:1710:1780:3045:3295,other
2189,2189,乘客,zh-cn,noun,/ʈʂʰɤŋ˧˥ kʰɤ˥˩/,ono,passenger,3356,145,60:115:244:274:278:627:646:1064:1495:1794:2018:2068:2214:2219,noun
2190,2190,Blutung,de,verb,/ˈbluːtʊŋ/,uʊn,Bleeding,,,245,noun
2191,2191,bizara,eo,noun,/bizara/,yɶɶ,bizarre,1806:2969:3024,2822,25:49:246:348:1003:1145:1226:1243:1985:2290:2979:3156:3360,adjective
2192,2192,biogen,en,noun,/ˈbaɪoʊˌdʒɛn/,ɶʏoʊœn,biogen,2416,,247:486:814:1425:1427:1687,noun
2193,2193,下载,zh-cn,noun,/ɕja˥˩ tsaɪ˥˩/,ɶɶʏ,download,,,248:1376,verb
2194,2194,aventurin,ro,noun,/aventurin/,ɶønuyn,aventurine,2099:3424,,149:249:622:641:782:799:871:1040:1096:1863:1914:1922:2548:2670:2683:2730:2847,other
2195,2195,acceptor,ro,noun,/aktʃeptor/,ɶøo,acceptor,,,250:1779:3348,noun
2196,2196,代理,zh-cn,noun,/taɪ˥˩ li˨˩˦/,ɶʏy,proxy,,,251:737:1497:2628,noun
2197,2197,birlan,es,noun,/biɾlan/,yɶn,Birlan,585:3222,1580:2240:2282:2898:3183,252:300:340:446:494:670:844:883:1029:1110:1132:1172:1174:1301:1432:1536:1614:1730:1910:2422:2569:2700:2715:2929:3014:3208:3286:3310,verb
2198,2198,cidera,id,noun,/tʃidəra/,yəɶ,Cherda,,,253,noun
2199,2199,ĉirkaŭleki,eo,verb,/t͡ʃirkauleki/,yɶuøy,enclosing,2020,,62:254:389:421:439:1024:1086:1458:1501:2332:2359:2837:2954:3128,verb
2200,2200,amnăruș,ro,noun,/amnəruʃ/,ɶnnəu,amnorus,,,255,verb
2201,2201,buchisa,ro,noun,/bukʲ̩isa/,uyɶ,Buchisa,,2553:3378:3401,257:648:810:1078:1816:1877:2691:3151,other
2202,2202,absolutist,ro,noun,/apsolutist/,ɶouy,absolutist,2872:3062,2077:2802,126:258:586:784:974:1375:1649:2497:2671,adjective
2203,2203,brujeó,es,noun,/bɾuxeˈo/,uøo,Brujeó,,,259:1205:1244:1554:2322:2650:2965:3138,verb
2204,2204,고시조,ko,noun,/ko̞ɕʰid͡ʑo̞/,oyo,Notice,2732,,260:872:2320:2649:2926:3307,noun
2205,2205,Wartezyklus,de,verb,/ˈvaɾtetsʏklus/,ɶøʏu,Waiting cycle,1920,262,148:1642:1678:1783:2098:3266,noun
